"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"03.10.2023","69,50","69,50","74,20","69,00","7,25K","-1,63%"
"02.10.2023","70,65","70,65","74,50","69,00","8,37K","-0,63%"
"29.09.2023","71,10","71,10","74,90","67,00","75,51K","1,85%"
"28.09.2023","69,81","69,81","69,99","69,50","4,14K","1,45%"
"27.09.2023","68,81","68,81","69,40","67,10","19,91K","-0,09%"
"26.09.2023","68,87","68,87","69,00","68,55","1,73K","3,04%"
"25.09.2023","66,84","66,84","69,40","66,20","2,43K","-4,19%"
"22.09.2023","69,76","69,76","69,80","66,22","0,54K","3,33%"
"21.09.2023","67,51","67,51","69,95","66,21","1,72K","-1,72%"
"20.09.2023","68,69","68,69","69,90","66,05","6,82K","0,59%"
"19.09.2023","68,29","68,29","68,50","66,01","2,68K","0,06%"
"18.09.2023","68,25","68,25","69,00","67,50","1,29K","0,62%"
"15.09.2023","67,83","67,83","69,90","66,00","1,28K","-2,39%"
"13.09.2023","69,49","69,49","70,00","69,30","5,71K","0,00%"
"12.09.2023","69,49","69,49","70,00","69,20","0,96K","4,95%"
"11.09.2023","66,21","66,21","69,00","66,00","17,45K","-4,29%"
"08.09.2023","69,18","69,18","70,10","69,00","2,69K","-1,48%"
"07.09.2023","70,22","70,22","71,10","69,00","0,98K","-1,17%"
"06.09.2023","71,05","71,05","72,00","71,00","13,28K","3,69%"
"05.09.2023","68,52","68,52","73,10","65,10","15,71K","-6,39%"
"04.09.2023","73,20","73,20","73,20","73,17","0,90K","12,65%"
"01.09.2023","64,98","64,98","73,40","64,42","5,88K","-0,67%"
"31.08.2023","65,42","65,42","75,00","64,50","435,82K","-4,71%"
"30.08.2023","68,65","68,65","70,00","66,00","146,48K","5,26%"
"29.08.2023","65,22","65,22","68,00","65,00","1,94K","-0,29%"
"28.08.2023","65,41","65,41","68,00","65,00","8,67K","-2,17%"
"25.08.2023","66,86","66,86","68,00","65,00","18,58K","-0,98%"
"24.08.2023","67,52","67,52","68,00","67,50","6,94K","0,22%"
"23.08.2023","67,37","67,37","68,00","67,01","5,92K","-1,55%"
"22.08.2023","68,43","68,43","69,99","67,01","53,65K","0,01%"
"21.08.2023","68,42","68,42","69,00","67,22","1,34K","1,79%"
"18.08.2023","67,22","67,22","69,00","67,01","0,88K","-1,55%"
"17.08.2023","68,28","68,28","69,00","67,01","10,93K","-1,10%"
"16.08.2023","69,04","69,04","69,96","69,00","7,42K","-1,36%"
"15.08.2023","69,99","69,99","69,99","69,92","3,37K","0,04%"
"14.08.2023","69,96","69,96","70,00","69,30","2,79K","-0,06%"
"11.08.2023","70,00","70,00","70,00","70,00","1,40K","-0,01%"
"10.08.2023","70,01","70,01","70,50","69,00","11,98K","-0,13%"
"09.08.2023","70,10","70,10","70,50","70,00","17,28K","0,11%"
"08.08.2023","70,02","70,02","70,44","70,00","31,99K","-0,60%"
"04.08.2023","70,44","70,44","72,25","70,00","3,55K","0,51%"
"03.08.2023","70,08","70,08","72,25","70,00","20,90K","-2,84%"
"02.08.2023","72,13","72,13","72,45","71,30","4,62K","1,16%"
"31.07.2023","71,30","71,30","74,00","70,00","63,01K","0,35%"
"28.07.2023","71,05","71,05","72,00","71,00","7,38K","-2,35%"
"27.07.2023","72,76","72,76","73,50","71,00","0,97K","2,52%"
"26.07.2023","70,97","70,97","73,50","70,20","1,22K","-3,72%"
"25.07.2023","73,71","73,71","74,00","73,50","10,54K","-1,02%"
"24.07.2023","74,47","74,47","74,85","73,00","1,51K","2,92%"
"21.07.2023","72,36","72,36","74,10","72,00","3,14K","2,62%"
"20.07.2023","70,51","70,51","72,00","70,05","2,31K","-0,42%"
"19.07.2023","70,81","70,81","73,95","70,05","5,12K","-2,32%"
"18.07.2023","72,49","72,49","73,95","70,05","2,35K","1,21%"
"17.07.2023","71,62","71,62","73,00","70,02","7,87K","-0,79%"
"14.07.2023","72,19","72,19","72,50","70,05","0,10K","2,31%"
"13.07.2023","70,56","70,56","72,50","70,00","3,24K","0,36%"
"12.07.2023","70,31","70,31","73,00","70,05","1,49K","0,29%"
"11.07.2023","70,11","70,11","73,00","70,00","7,52K","-3,68%"
"10.07.2023","72,79","72,79","73,00","70,20","1,84K","-0,12%"
"07.07.2023","72,88","72,88","73,00","70,18","0,18K","3,85%"
"06.07.2023","70,18","70,18","75,05","70,00","6,27K","-0,61%"
"05.07.2023","70,61","70,61","75,05","70,00","2,63K","-5,87%"
"04.07.2023","75,01","75,01","75,31","75,00","9,73K","-0,40%"
"03.07.2023","75,31","75,31","78,22","75,00","30,94K","-0,86%"
"30.06.2023","75,96","75,96","78,00","75,00","62,60K","1,15%"
"29.06.2023","75,10","75,10","75,10","75,10","7,45K","0,00%"
"28.06.2023","75,10","75,10","75,71","75,00","3,90K","0,00%"
"27.06.2023","75,10","75,10","75,71","75,00","9,43K","0,62%"
"26.06.2023","74,64","74,64","75,00","73,00","26,39K","-0,40%"
"23.06.2023","74,94","74,94","75,00","70,06","2,04K","-0,08%"
"22.06.2023","75,00","75,00","75,01","75,00","16,07K","-0,01%"
"21.06.2023","75,01","75,01","77,00","75,00","27,33K","0,01%"
"20.06.2023","75,00","75,00","75,10","75,00","48,66K","1,52%"
"19.06.2023","73,88","73,88","79,00","67,01","103,73K","7,70%"
"16.06.2023","68,60","68,60","70,50","68,50","1,27K","2,30%"
"15.06.2023","67,06","67,06","71,19","66,50","5,67K","-2,63%"
"14.06.2023","68,87","68,87","71,90","65,02","102,84K","-4,59%"
"13.06.2023","72,18","72,18","72,37","70,00","0,48K","3,57%"
"12.06.2023","69,69","69,69","72,40","69,01","0,23K","1,29%"
"09.06.2023","68,80","68,80","72,50","68,71","7,14K","-1,04%"
"08.06.2023","69,52","69,52","73,00","68,63","16,11K","-0,70%"
"07.06.2023","70,01","70,01","73,00","69,00","20,76K","-2,64%"
"06.06.2023","71,91","71,91","73,50","68,60","11,08K","0,32%"
"05.06.2023","71,68","71,68","73,49","68,52","22,77K","0,11%"
"02.06.2023","71,60","71,60","74,99","70,00","2,36K","-0,11%"
"01.06.2023","71,68","71,68","76,00","68,20","2,21K","-0,51%"
"31.05.2023","72,05","72,05","80,00","68,10","167,25K","-2,12%"
"30.05.2023","73,61","73,61","75,30","72,00","8,43K","-2,22%"
"29.05.2023","75,28","75,28","79,80","74,30","61,63K","3,51%"
"26.05.2023","72,73","72,73","75,00","65,00","70,41K","3,54%"
"25.05.2023","70,24","70,24","70,50","70,00","2,93K","-0,61%"
"24.05.2023","70,67","70,67","74,20","68,00","92,28K","0,74%"
"22.05.2023","70,15","70,15","70,94","70,00","2,24K","-1,02%"
"19.05.2023","70,87","70,87","71,00","70,00","1,53K","1,24%"
"18.05.2023","70,00","70,00","70,00","70,00","101,82K","-0,03%"
"17.05.2023","70,02","70,02","71,00","70,00","11,18K","-0,54%"
"16.05.2023","70,40","70,40","70,95","70,00","19,73K","-0,76%"
"15.05.2023","70,94","70,94","71,00","70,00","15,94K","-0,08%"
"12.05.2023","71,00","71,00","71,00","71,00","0,01K","1,28%"
"11.05.2023","70,10","70,10","71,98","70,00","12,50K","-0,76%"
"10.05.2023","70,64","70,64","72,00","70,11","2,28K","-2,44%"
"09.05.2023","72,41","72,41","74,30","71,03","10,49K","1,05%"
"08.05.2023","71,66","71,66","74,30","70,00","9,75K","4,75%"
"05.05.2023","68,41","68,41","71,62","67,10","27,55K","-3,81%"
"04.05.2023","71,12","71,12","71,62","70,00","0,73K","2,69%"
"03.05.2023","69,26","69,26","71,62","66,00","3,32K","4,99%"
"02.05.2023","65,97","65,97","72,00","65,01","17,79K","-7,89%"
"01.05.2023","71,62","71,62","76,00","67,02","4,63K","-4,28%"
"28.04.2023","74,82","74,82","77,45","69,20","15,40K","3,80%"
"27.04.2023","72,08","72,08","75,00","69,60","30,34K","4,75%"
"26.04.2023","68,81","68,81","69,70","65,06","6,12K","-2,76%"
"25.04.2023","70,76","70,76","72,30","64,01","3,04K","1,52%"
"24.04.2023","69,70","69,70","72,50","63,61","59,20K","1,72%"
"21.04.2023","68,52","68,52","70,00","67,47","4,70K","1,56%"
"20.04.2023","67,47","67,47","70,00","67,00","4,19K","1,81%"
"19.04.2023","66,27","66,27","69,89","63,65","6,34K","2,82%"
"18.04.2023","64,45","64,45","73,99","63,53","12,57K","-6,36%"
"17.04.2023","68,83","68,83","75,00","66,42","87,26K","3,63%"
"14.04.2023","66,42","66,42","67,00","62,01","54,06K","4,61%"
"13.04.2023","63,49","63,49","66,90","62,05","4,49K","0,16%"
"12.04.2023","63,39","63,39","63,50","62,56","13,13K","-0,49%"
"11.04.2023","63,70","63,70","67,15","63,60","16,38K","-4,37%"
"06.04.2023","66,61","66,61","68,00","63,60","27,04K","-0,80%"
"05.04.2023","67,15","67,15","68,00","67,01","1,60K","-0,77%"
"04.04.2023","67,67","67,67","69,99","67,50","5,49K","-1,11%"
"03.04.2023","68,43","68,43","76,00","67,01","1,93K","-4,97%"
"31.03.2023","72,01","72,01","77,50","67,00","73,61K","4,71%"
"30.03.2023","68,77","68,77","70,00","62,25","24,46K","-0,86%"
"29.03.2023","69,37","69,37","69,98","62,31","21,17K","3,51%"
"28.03.2023","67,02","67,02","69,88","61,01","21,81K","2,40%"
"27.03.2023","65,45","65,45","66,41","61,01","196,08K","3,63%"
"24.03.2023","63,16","63,16","66,50","60,91","4,45K","3,73%"
"23.03.2023","60,89","60,89","66,82","60,50","176,51K","-6,52%"
"22.03.2023","65,14","65,14","66,99","64,03","0,16K","-2,41%"
"21.03.2023","66,75","66,75","67,88","64,00","1,38K","6,39%"
"20.03.2023","62,74","62,74","66,00","62,01","11,26K","-2,83%"
"17.03.2023","64,57","64,57","67,89","63,40","7,76K","-2,43%"
"16.03.2023","66,18","66,18","67,98","64,00","3,42K","4,35%"
"15.03.2023","63,42","63,42","65,00","62,02","3,05K","-5,82%"
"14.03.2023","67,34","67,34","69,99","62,02","34,21K","6,21%"
"13.03.2023","63,40","63,40","64,90","62,65","17,42K","-0,70%"
"10.03.2023","63,85","63,85","65,00","62,65","1,17K","-1,24%"
"09.03.2023","64,65","64,65","65,00","63,00","5,01K","4,26%"
"08.03.2023","62,01","62,01","69,89","62,00","3,23M","-8,50%"
"07.03.2023","67,77","67,77","69,89","64,05","12,57K","3,64%"
"06.03.2023","65,39","65,39","67,00","64,00","4,97K","-1,80%"
"03.03.2023","66,59","66,59","67,89","63,00","8,74K","6,17%"
"02.03.2023","62,72","62,72","68,00","62,00","109,92K","-6,49%"
"01.03.2023","67,07","67,07","68,00","66,00","0,62K","0,19%"
"28.02.2023","66,94","66,94","70,00","63,00","33,21K","7,86%"
"27.02.2023","62,06","62,06","66,00","62,00","371,77K","-5,66%"
"24.02.2023","65,78","65,78","66,00","62,00","2,58K","5,99%"
"23.02.2023","62,06","62,06","66,00","62,00","499,06K","-4,58%"
"21.02.2023","65,04","65,04","65,98","65,00","1,71K","2,96%"
"20.02.2023","63,17","63,17","66,00","62,03","8,86K","-0,43%"
"17.02.2023","63,44","63,44","65,56","62,50","35,29K","-3,92%"
"15.02.2023","66,03","66,03","67,00","65,56","4,46K","0,78%"
"14.02.2023","65,52","65,52","67,00","65,50","12,40K","0,74%"
"13.02.2023","65,04","65,04","67,50","64,00","7,50K","-0,76%"
"10.02.2023","65,54","65,54","68,99","64,00","25,14K","-1,83%"
"09.02.2023","66,76","66,76","68,99","65,20","6,23K","-0,92%"
"08.02.2023","67,38","67,38","68,99","66,25","2,89K","-0,77%"
"07.02.2023","67,90","67,90","67,90","67,90","0,10K","3,57%"
"06.02.2023","65,56","65,56","66,00","65,01","19,54K","-0,02%"
"03.02.2023","65,57","65,57","66,00","65,00","3,55K","-0,65%"
"02.02.2023","66,00","66,00","66,00","66,00","5,63K","-0,24%"
"01.02.2023","66,16","66,16","69,00","66,00","18,77K","-0,96%"
"31.01.2023","66,80","66,80","70,00","66,01","3,83K","-2,89%"
"30.01.2023","68,79","68,79","69,10","66,10","13,75K","2,27%"
"27.01.2023","67,26","67,26","69,00","66,01","6,86K","-0,94%"
"26.01.2023","67,90","67,90","67,90","67,90","4,33K","0,46%"
"25.01.2023","67,59","67,59","68,00","67,40","1,23K","0,04%"
"24.01.2023","67,56","67,56","70,00","67,00","3,36K","0,54%"
"23.01.2023","67,20","67,20","70,00","67,00","9,53K","0,24%"
"20.01.2023","67,04","67,04","68,99","66,00","11,02K","1,47%"
"19.01.2023","66,07","66,07","67,45","66,01","1,71K","-0,14%"
"18.01.2023","66,16","66,16","67,45","66,00","4,06K","-0,82%"
"17.01.2023","66,71","66,71","67,45","66,01","19,09K","0,17%"
"16.01.2023","66,60","66,60","67,45","66,02","5,21K","-0,94%"
"13.01.2023","67,23","67,23","67,45","66,01","5,47K","0,87%"
"12.01.2023","66,65","66,65","67,50","66,10","3,70K","-0,54%"
"11.01.2023","67,01","67,01","68,00","66,01","1,73K","-0,73%"
"10.01.2023","67,50","67,50","68,50","66,00","3,73K","-0,38%"
"09.01.2023","67,76","67,76","70,00","66,00","3,58K","-2,55%"
"06.01.2023","69,53","69,53","70,28","68,90","3,73K","0,10%"
"05.01.2023","69,46","69,46","70,28","69,10","1,83K","-1,17%"
"04.01.2023","70,28","70,28","71,00","69,16","5,21K","-1,07%"
"03.01.2023","71,04","71,04","71,30","70,00","5,35K","0,06%"
"30.12.2022","71,00","71,00","78,00","69,10","217,96K","1,59%"
"29.12.2022","69,89","69,89","70,00","69,10","7,75K","2,54%"
"28.12.2022","68,16","68,16","69,94","68,05","2,98K","-0,63%"
"23.12.2022","68,59","68,59","69,98","68,06","1,01K","0,47%"
"22.12.2022","68,27","68,27","68,50","68,05","1,12K","-0,34%"
"21.12.2022","68,50","68,50","68,51","68,50","10,74K","-1,31%"
"20.12.2022","69,41","69,41","69,75","68,50","0,33K","-0,57%"
"19.12.2022","69,81","69,81","69,99","68,06","2,64K","-0,41%"
"15.12.2022","70,10","70,10","70,10","70,10","0,51K","1,80%"
"14.12.2022","68,86","68,86","70,19","68,05","13,58K","-1,80%"
"13.12.2022","70,12","70,12","70,20","70,00","9,32K","-0,20%"
"12.12.2022","70,26","70,26","71,00","70,00","1,62K","-0,86%"
"09.12.2022","70,87","0,00","71,00","70,00","9,40K","0,93%"
"08.12.2022","70,22","70,22","70,50","70,00","15,28K","1,77%"
"07.12.2022","69,00","69,00","70,00","68,62","12,19K","-0,75%"
"06.12.2022","69,52","69,52","70,20","68,90","7,77K","1,18%"
"05.12.2022","68,71","68,71","70,55","68,62","4,99K","0,13%"
"02.12.2022","68,62","68,62","70,20","67,00","42,74K","-2,06%"
"01.12.2022","70,06","70,06","70,99","69,00","4,67K","0,09%"
"30.11.2022","70,00","70,00","70,50","67,15","1,77M","2,55%"
"29.11.2022","68,26","68,26","69,90","67,00","56,54K","-2,30%"
"28.11.2022","69,87","69,87","70,00","68,99","3,28K","-0,19%"
"25.11.2022","70,00","70,00","70,00","68,99","1,70M","0,49%"
"24.11.2022","69,66","69,66","70,00","69,00","0,19K","1,69%"
"23.11.2022","68,50","68,50","69,50","68,50","10,02K","-0,06%"
"22.11.2022","68,54","68,54","70,00","68,50","18,49K","0,03%"
"21.11.2022","68,52","68,52","68,55","68,50","12,62K","-1,61%"
"18.11.2022","69,64","69,64","70,00","68,50","20,48K","-0,74%"
"17.11.2022","70,16","70,16","71,00","69,00","0,66K","-0,30%"
"16.11.2022","70,37","70,37","71,00","68,01","4,24K","0,16%"
